0.000000	 0.000000e+000
0.005000	 -2.786808e-013
0.010000	 -3.600678e-013
0.015000	 -4.097249e-013
0.020000	 -4.432022e-013
0.025000	 -4.666628e-013
0.030000	 -4.836812e-013
0.035000	 -4.965011e-013
0.040000	 -5.065659e-013
0.045000	 -5.148126e-013
0.050000	 -5.218512e-013
0.055000	 -5.280791e-013
0.060000	 -5.337546e-013
0.065000	 -5.390455e-013
0.070000	 -5.440604e-013
0.075000	 -5.488697e-013
0.080000	 -5.535185e-013
0.085000	 -5.580361e-013
0.090000	 -5.624411e-013
0.095000	 -5.667455e-013
0.100000	 -5.709571e-013
0.105000	 -5.750808e-013
0.110000	 -5.791200e-013
0.115000	 -5.830768e-013
0.120000	 -5.869530e-013
0.125000	 -5.907499e-013
0.130000	 -5.944684e-013
0.135000	 -5.981096e-013
0.140000	 -6.016743e-013
0.145000	 -6.051637e-013
0.150000	 -6.085785e-013
0.155000	 -6.119199e-013
0.160000	 -6.151888e-013
0.165000	 -6.183863e-013
0.170000	 -6.215134e-013
0.175000	 -6.245714e-013
0.180000	 -6.275613e-013
0.185000	 -6.304843e-013
0.190000	 -6.333415e-013
0.195000	 -6.361342e-013
0.200000	 -6.388635e-013
0.205000	 -6.415306e-013
0.210000	 -6.441367e-013
0.215000	 -6.466830e-013
0.220000	 -6.491705e-013
0.225000	 -6.516006e-013
0.230000	 -6.539743e-013
0.235000	 -6.562929e-013
0.240000	 -6.585573e-013
0.245000	 -6.607688e-013
0.250000	 -6.629284e-013
0.255000	 -6.650373e-013
0.260000	 -6.670965e-013
0.265000	 -6.691070e-013
0.270000	 -6.710700e-013
0.275000	 -6.729863e-013
0.280000	 -6.748571e-013
0.285000	 -6.766833e-013
0.290000	 -6.784658e-013
0.295000	 -6.802057e-013
0.300000	 -6.819038e-013
0.305000	 -6.835611e-013
0.310000	 -6.851784e-013
0.315000	 -6.867567e-013
0.320000	 -6.882968e-013
0.325000	 -6.897995e-013
0.330000	 -6.912656e-013
0.335000	 -6.926961e-013
0.340000	 -6.940916e-013
0.345000	 -6.954529e-013
0.350000	 -6.967808e-013
0.355000	 -6.980761e-013
0.360000	 -6.993394e-013
0.365000	 -7.005715e-013
0.370000	 -7.017731e-013
0.375000	 -7.029449e-013
0.380000	 -7.040874e-013
0.385000	 -7.052015e-013
0.390000	 -7.062876e-013
0.395000	 -7.073465e-013
0.400000	 -7.083788e-013
0.405000	 -7.093850e-013
0.410000	 -7.103657e-013
0.415000	 -7.113216e-013
0.420000	 -7.122531e-013
0.425000	 -7.131608e-013
0.430000	 -7.140453e-013
0.435000	 -7.149070e-013
0.440000	 -7.157466e-013
0.445000	 -7.165644e-013
0.450000	 -7.173610e-013
0.455000	 -7.181369e-013
0.460000	 -7.188925e-013
0.465000	 -7.196283e-013
0.470000	 -7.203447e-013
0.475000	 -7.210422e-013
0.480000	 -7.217212e-013
0.485000	 -7.223822e-013
0.490000	 -7.230255e-013
0.495000	 -7.236515e-013
0.500000	 -7.242606e-013
0.505000	 -7.248533e-013
0.510000	 -7.254299e-013
0.515000	 -7.259907e-013
0.520000	 -7.265362e-013
0.525000	 -7.270666e-013
0.530000	 -7.275824e-013
0.535000	 -7.280838e-013
0.540000	 -7.285712e-013
0.545000	 -7.290449e-013
0.550000	 -7.295052e-013
0.555000	 -7.299525e-013
0.560000	 -7.303870e-013
0.565000	 -7.308090e-013
0.570000	 -7.312189e-013
0.575000	 -7.316168e-013
0.580000	 -7.320031e-013
0.585000	 -7.323781e-013
0.590000	 -7.327420e-013
0.595000	 -7.330950e-013
0.600000	 -7.334375e-013
0.605000	 -7.337696e-013
0.610000	 -7.340916e-013
0.615000	 -7.344038e-013
0.620000	 -7.347064e-013
0.625000	 -7.349996e-013
0.630000	 -7.352835e-013
0.635000	 -7.355586e-013
0.640000	 -7.358248e-013
0.645000	 -7.360826e-013
0.650000	 -7.363320e-013
0.655000	 -7.365732e-013
0.660000	 -7.368065e-013
0.665000	 -7.370321e-013
0.670000	 -7.372501e-013
0.675000	 -7.374606e-013
0.680000	 -7.376640e-013
0.685000	 -7.378603e-013
0.690000	 -7.380498e-013
0.695000	 -7.382325e-013
0.700000	 -7.384087e-013
0.705000	 -7.385785e-013
0.710000	 -7.387421e-013
0.715000	 -7.388996e-013
0.720000	 -7.390512e-013
0.725000	 -7.391970e-013
0.730000	 -7.393371e-013
0.735000	 -7.394717e-013
0.740000	 -7.396010e-013
0.745000	 -7.397250e-013
0.750000	 -7.398439e-013
0.755000	 -7.399578e-013
0.760000	 -7.400669e-013
0.765000	 -7.401712e-013
0.770000	 -7.402709e-013
0.775000	 -7.403661e-013
0.780000	 -7.404569e-013
0.785000	 -7.405435e-013
0.790000	 -7.406258e-013
0.795000	 -7.407041e-013
0.800000	 -7.407784e-013
0.805000	 -7.408489e-013
0.810000	 -7.409156e-013
0.815000	 -7.409787e-013
0.820000	 -7.410382e-013
0.825000	 -7.410942e-013
0.830000	 -7.411468e-013
0.835000	 -7.411961e-013
0.840000	 -7.412422e-013
0.845000	 -7.412851e-013
0.850000	 -7.413251e-013
0.855000	 -7.413620e-013
0.860000	 -7.413961e-013
0.865000	 -7.414274e-013
0.870000	 -7.414559e-013
0.875000	 -7.414818e-013
0.880000	 -7.415051e-013
0.885000	 -7.415258e-013
0.890000	 -7.415441e-013
0.895000	 -7.415601e-013
0.900000	 -7.415737e-013
0.905000	 -7.415851e-013
0.910000	 -7.415943e-013
0.915000	 -7.416013e-013
0.920000	 -7.416063e-013
0.925000	 -7.416093e-013
0.930000	 -7.416103e-013
0.935000	 -7.416094e-013
0.940000	 -7.416067e-013
0.945000	 -7.416023e-013
0.950000	 -7.415960e-013
0.955000	 -7.415881e-013
0.960000	 -7.415786e-013
0.965000	 -7.415674e-013
0.970000	 -7.415548e-013
0.975000	 -7.415406e-013
0.980000	 -7.415250e-013
0.985000	 -7.415080e-013
0.990000	 -7.414897e-013
0.995000	 -7.414700e-013
1.000000	 -7.414490e-013
1.005000	 5.752193e-009
1.010000	 3.218924e-009
1.015000	 1.304532e-009
1.020000	 -2.287626e-009
1.025000	 -5.859679e-009
1.030000	 -5.814576e-009
1.035000	 -3.785156e-009
1.040000	 -1.128845e-009
1.045000	 1.110077e-009
1.050000	 2.410401e-009
1.055000	 3.169678e-009
1.060000	 3.764001e-009
1.065000	 4.246590e-009
1.070000	 4.570303e-009
1.075000	 4.767456e-009
1.080000	 4.897993e-009
1.085000	 4.985880e-009
1.090000	 5.030165e-009
1.095000	 5.035926e-009
1.100000	 5.014977e-009
1.105000	 -3.537028e-009
1.110000	 -2.629617e-009
1.115000	 -2.371812e-009
1.120000	 -2.260379e-009
1.125000	 -2.189596e-009
1.130000	 -2.131844e-009
1.135000	 -2.078850e-009
1.140000	 -2.027600e-009
1.145000	 -1.976852e-009
1.150000	 -1.926184e-009
1.155000	 -1.875493e-009
1.160000	 -1.824743e-009
1.165000	 -1.773923e-009
1.170000	 -1.723070e-009
1.175000	 -1.672254e-009
1.180000	 -1.621537e-009
1.185000	 -1.570983e-009
1.190000	 -1.520658e-009
1.195000	 -1.470633e-009
1.200000	 -1.420980e-009
1.205000	 -1.371767e-009
1.210000	 -1.323064e-009
1.215000	 -1.274940e-009
1.220000	 -1.227461e-009
1.225000	 -1.180694e-009
1.230000	 -1.134701e-009
1.235000	 -1.089543e-009
1.240000	 -1.045278e-009
1.245000	 -1.001959e-009
1.250000	 -9.596372e-010
1.255000	 -9.183595e-010
1.260000	 -8.781682e-010
1.265000	 -8.391014e-010
1.270000	 -8.011927e-010
1.275000	 -7.644708e-010
1.280000	 -7.289598e-010
1.285000	 -6.946791e-010
1.290000	 -6.616432e-010
1.295000	 -6.298620e-010
1.300000	 -5.993409e-010
1.305000	 -5.700807e-010
1.310000	 -5.420781e-010
1.315000	 -5.153259e-010
1.320000	 -4.898131e-010
1.325000	 -4.655254e-010
1.330000	 -4.424453e-010
1.335000	 -4.205526e-010
1.340000	 -3.998247e-010
1.345000	 -3.802370e-010
1.350000	 -3.617632e-010
1.355000	 -3.443755e-010
1.360000	 -3.280449e-010
1.365000	 -3.127418e-010
1.370000	 -2.984358e-010
1.375000	 -2.850961e-010
1.380000	 -2.726915e-010
1.385000	 -2.611903e-010
1.390000	 -2.505611e-010
1.395000	 -2.407716e-010
1.400000	 -2.317895e-010
1.405000	 -2.235820e-010
1.410000	 -2.161157e-010
1.415000	 -2.093568e-010
1.420000	 -2.032705e-010
1.425000	 -1.978214e-010
1.430000	 -1.929731e-010
1.435000	 -1.886883e-010
1.440000	 -1.849290e-010
1.445000	 -1.816564e-010
1.450000	 -1.788309e-010
1.455000	 -1.764125e-010
1.460000	 -1.743609e-010
1.465000	 -1.726359e-010
1.470000	 -1.711972e-010
1.475000	 -1.700051e-010
1.480000	 -1.690209e-010
1.485000	 -1.682066e-010
1.490000	 -1.675258e-010
1.495000	 -1.669436e-010
1.500000	 -1.664269e-010
1.505000	 -1.659447e-010
1.510000	 -1.654681e-010
1.515000	 -1.649707e-010
1.520000	 -1.644285e-010
1.525000	 -1.638200e-010
1.530000	 -1.631262e-010
1.535000	 -1.623308e-010
